RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30
394602,152,"Fort Collins, CO",msa,CO,399299.0,412850.0,414600.0,401956.0,410925.0,409750.0,405670.0,411425.5,444802.5,421322.0,440729.0,418000.0,439392.0,422463.0,431834.0,399180.0,416544.0,417622.0,424720.0,451600.0,438160.5,421190.0,433230.0,423523.0,447703.5,415785.0,404434.0,403632.0,415240.5,419142.5,405874.0,444209.0,463000.0,449142.0,432382.0,449801.0,466531.5,433495.0,449595.0,444297.0,480600.0,447851.0,491505.0,498900.0,510800.0,527414.5,528118.0,520265.0,545007.5,567145.0,607971.0,596132.5,570062.0,615222.5,571604.0,560977.5,572746.0,585912.0,589952.0,550000.0,580000.0,584400.0,543277.0,517980.0,530080.0,527000.0,535000.0,495365.0,552634.0,525000.0,540000.0,524193.0,520000.0,514995.0,539430.0,524900.0,565000.0,534250.0,511700.0,527000.0,485896.5,585000.0,539450.0,531770.0,531000.0,550995.0,544975.0,500419.0,523280.0,499623.5,506652.5,550037.5,525000.0,542328.5,495450.0,521570.0,529450.0,533425.0,533374.0,538600.0,518425.0,541500.0
394796,154,"Lincoln, NE",msa,NE,172000.0,236500.0,189500.0,222499.5,196500.0,259768.0,238614.5,265000.0,235000.0,260250.0,282649.0,279380.0,259900.0,270000.0,275018.5,284466.0,298439.0,275000.0,275295.0,272900.0,290246.5,306977.0,322767.5,303000.0,231700.0,268500.0,308000.0,314400.0,216928.0,306000.0,314906.0,283150.0,271837.5,284000.0,336000.0,337460.0,78000.0,,,329900.0,349200.0,321000.0,319000.0,350000.0,364550.0,372580.0,369257.0,373805.0,354647.5,355915.0,378642.0,370128.0,411000.0,410390.0,394750.0,386520.0,420700.5,399145.0,402513.0,398000.0,410900.0,379900.0,368579.0,383200.0,414900.0,397588.0,380250.0,363921.0,400900.0,406000.0,394999.5,387607.5,374999.0,398000.0,396999.5,409950.0,405000.0,392867.5,391000.0,405103.0,410208.0,404999.5,450366.5,405000.0,489300.0,460000.0,420895.0,479900.0,473109.5,417070.0,447000.0,415447.5,435000.0,535800.0,459314.5,442904.0,469580.5,432302.0,430935.0,419950.0,431000.0,453950.0
394622,155,"Gainesville, FL",msa,FL,197500.0,238900.0,240850.0,263342.0,264817.5,254900.0,257050.0,265954.5,284461.0,260550.5,276450.0,280500.0,223050.0,244000.0,260000.0,241300.0,258710.0,260545.0,268400.0,304474.0,293283.5,272450.0,289232.0,260000.0,215150.0,231845.0,269990.0,254995.0,267800.0,303675.0,261045.0,289900.0,263700.0,278495.0,279990.0,267800.0,298575.0,270000.0,251490.0,304693.0,322102.0,316745.0,295900.0,334850.0,299990.0,313995.0,291445.0,343345.0,357919.0,325000.0,341100.0,349952.0,397800.0,391490.0,419600.0,410160.0,398800.0,403915.0,375034.5,424995.0,368000.0,345000.0,394300.0,400000.0,396450.0,396207.5,378990.0,384600.0,385400.0,389830.0,401250.0,327495.0,406600.0,357613.0,358950.0,354907.5,378175.0,375600.0,353495.0,352490.0,350234.5,342900.0,330045.0,348145.0,330000.0,332995.0,324495.0,361990.0,398945.0,349990.0,325995.0,353990.0,365150.0,310000.0,339495.0,331350.0,312495.0,345412.5,340990.0,309990.0,380000.0,338995.0
394405,156,"Boulder, CO",msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805256.5,562250.0,865000.0,783268.0
394646,157,"Green Bay, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500900.0,561450.0,483500.0,460500.0
394488,158,"Columbus, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397275.0,369050.0,410196.0,365900.0,367500.0,407445.0,359750.0,377015.0,392900.0,449900.0,350000.0,351700.0,366450.0,336617.5,404900.0,413950.0,412900.0,449900.0,465495.0,469250.0,329990.0,439900.0,425239.0,438362.5,467950.0,453425.0,442037.5,432400.0,435000.0,395400.0,414950.0,409900.0,410000.0,349900.0,388088.0,392300.0,389750.0,426100.0
395109,160,"Spartanburg, SC",msa,SC,166490.0,174990.0,188310.0,189182.5,195168.5,210000.0,186495.0,189700.0,198950.0,190800.0,195850.0,196420.0,212835.0,183000.0,191695.0,192879.5,205445.0,199445.0,199990.0,206165.0,209939.5,210325.0,198476.0,209900.0,194985.0,195221.0,199010.5,195900.0,194687.5,209900.0,200427.5,218852.5,212829.0,217048.0,223490.0,219990.0,211645.0,214231.0,233590.0,229695.0,227653.0,234875.0,246000.0,240985.0,248560.0,254995.0,265355.0,269745.0,259965.0,277115.0,276490.0,277887.0,288773.0,300519.5,303812.5,308990.0,307990.0,289999.0,304500.0,289999.0,286959.0,286780.0,289292.5,286900.0,300000.0,308995.0,307350.0,289700.0,294950.0,294989.5,299400.0,289950.0,284427.5,284487.5,290954.5,295000.0,290900.0,297699.0,299000.0,295900.0,290400.0,299820.0,289999.0,284900.0,289900.0,293500.0,289900.0,293500.0,290850.0,299900.0,295000.0,293990.0,288900.0,300000.0,286935.0,282500.0,288725.0,291000.0,289999.5,283500.0,285000.0,292000.0
394645,161,"Greeley, CO",msa,CO,356275.0,366675.0,377242.5,361047.5,368275.0,375000.0,363784.0,368600.0,364803.0,379740.0,375000.0,385330.0,383475.0,355289.5,362420.0,377363.0,379861.0,377677.5,376120.5,384830.0,394600.0,388696.0,397562.5,390095.0,400000.0,389881.5,407400.0,410000.0,399990.0,410000.0,402820.0,407241.5,409273.0,375200.0,405140.0,405896.5,427960.0,417370.5,431207.0,436474.0,453189.5,467870.0,461715.0,459066.0,473450.0,501835.0,506700.0,509825.0,514800.0,473585.0,522200.0,505373.0,526719.0,531222.0,537752.5,531170.0,512352.0,516087.5,519500.0,520000.0,524350.5,510000.0,530000.0,519900.0,538525.0,547900.0,515940.0,505995.0,520000.0,543881.5,569000.0,538970.0,510497.5,524100.0,528950.0,517900.0,509726.0,549900.0,524990.0,539900.0,544917.5,535900.0,581450.0,554610.0,554500.0,550000.0,535945.0,534950.0,529367.5,544995.0,539925.0,523905.0,514990.0,534900.0,522985.0,512500.0,490000.0,494992.5,491250.0,494947.5,500390.0,478327.0
394808,162,"Lubbock, TX",msa,TX,210000.0,185702.0,198408.0,211651.0,191745.0,223525.0,231550.0,227000.0,230871.0,236000.0,254351.0,217412.5,203601.5,258011.0,208206.0,241620.0,220995.0,244900.0,251185.5,258550.0,269646.5,259000.0,232400.0,290000.0,213500.0,218125.0,250650.0,268959.5,266831.0,245875.5,233236.5,242076.0,253500.0,240141.0,224819.5,222900.0,242500.0,246000.0,259900.0,259000.0,292990.0,289262.0,252643.0,312475.0,307000.0,303541.0,318907.0,284999.0,292490.0,299000.0,311000.0,339900.0,301737.0,316226.0,322245.0,341625.0,310000.0,300811.5,299387.0,344500.0,305387.5,251925.0,294990.0,311000.0,317800.0,330000.0,299495.0,325000.0,279900.0,273265.0,274035.0,255000.0,249752.5,268986.5,264710.0,245000.0,267817.5,239500.0,238270.0,256625.0,260951.5,249995.0,235560.0,237995.0,244495.0,249367.5,247550.0,263622.5,263177.5,259375.0,275000.0,282437.5,263000.0,281285.0,283880.0,242000.0,229250.0,256907.0,263000.0,274000.0,249950.0,259800.0
394471,163,"Clarksville, TN",msa,TN,209900.0,215900.0,219900.0,231000.0,222250.0,245820.0,239500.0,246058.0,229900.0,239950.0,229900.0,249900.0,233250.0,231900.0,236990.0,239900.0,245700.0,250000.0,254000.0,254900.0,259900.0,242990.0,259900.0,254900.0,239900.0,254352.0,252950.0,253800.0,253900.0,257900.0,260900.0,256900.0,252635.0,260400.0,264900.0,270200.0,273900.0,262900.0,269900.0,274900.0,286490.0,290000.0,299950.0,299450.0,322500.0,309900.0,339900.0,338900.0,330900.0,339900.0,335400.0,359900.0,357900.0,349900.0,355000.0,356900.0,372000.0,369950.0,379900.0,337400.0,364900.0,374900.0,341450.0,355000.0,362900.0,352500.0,325450.0,352500.0,309900.0,345000.0,365900.0,349900.0,341250.0,368900.0,373200.0,349900.0,334900.0,342450.0,340950.0,358000.0,349900.0,365000.0,372450.0,355000.0,364900.0,358950.0,342250.0,354900.0,374950.0,376072.5,349000.0,356660.0,335450.0,363490.0,367005.0,317900.0,353990.0,359990.0,377300.0,359990.0,375000.0,359900.0
