RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31
102001,0,United States,country,,0.25446792241798155,0.25485187041149526,0.2554384263173837,0.25578303012041853,0.25599592308134567,0.25611307545543444,0.25635313651080777,0.25667827850506797,0.2570293546103053,0.25733357685772773,0.25758861701378416,0.257861221398496,0.2579643528048549,0.2579843831531174,0.257851462648643,0.25806936427090466,0.25830356261220133,0.25856839025841943,0.2585703751831227,0.25857842188976926,0.25838808971289773,0.258219809543162,0.2579042177278358,0.25732574708857614,0.25697635050711776,0.2568338216188229,0.25681925673135203,0.2563519942660255,0.25594930911407904,0.25582517778627906,0.2558254969942828,0.2557820248708231,0.25649557286176977,0.25712516381455647,0.2578884384929655,0.2584964758068136,0.2591973608482929,0.25992914632957564,0.2605698523938179,0.2612536085694773,0.2616850969970302,0.26166380749628754,0.2615771252832709,0.2614513986258706,0.2605155212159279,0.2597110926367133,0.2589793828488076,0.25819856158677973,0.25709440616214546,0.25599353108048145,0.25506293810444247,0.2541912047758121,0.2535776565795105,0.25365217290997094,0.25384748674486907,0.25416492960592196,0.2553877072336159,0.2566594858340083,0.25786107849314205,0.2592353876978783,0.2607797501569924,0.26197414809689634,0.26051625532815875,0.25762266867194455,0.2546564802731222,0.25317653597098627,0.2526571635483195,0.25221989357173846,0.25287514967902297,0.25413920707138826,0.25545195249700153,0.2551355598279892,0.2549889054909347,0.25537114529112975,0.2579155891069359,0.2613088897695526,0.2650902657909249,0.266787274918617,0.26811312596934567,0.27012889203717544,0.27449408551607957,0.27863191091067213,0.2818482194800544,0.2822520061705538,0.28173918659924074,0.2813314197993685,0.28050068618745905,0.2802129990832721,0.27979556367385383,0.28015723354538874,0.280063764396212,0.2796884496173334,0.28008981733602767,0.28048256595314264,0.2808708931651298,0.28099987281376015,0.28103987070964487,0.2811641943042064,0.28190877233819855,0.2822004868318747,0.2823874062002718,0.28166376058717724,0.2813049904992531,0.2809106941503672,0.28027728472134417,0.27969746909551624,0.27909650187253965,0.27857151434928235,0.27806494464787335,0.2775733133677458,0.27693410465375906,0.2762799039315037,0.27566237802438265,0.27521806684134525,0.2746581716702107,0.2741117521164002,0.2737172707169103,0.273328885133268,0.2731465997578923,0.2729222286521142,0.27310362505899316,0.2731159040132644,0.27275296921779263,0.2721037060312107,0.2713793731840373,0.2709184839889846,0.27045973275947305,0.2703152586827568,0.27022433583505734,0.2701344234095519,0.2698885774600497,0.2696160554596618,0.26922841674133896,0.26896578613126154,0.26860329042307435,0.2684216634989901,0.26835142712010984,0.2683677800369997,0.2684219018119521
394913,1,"New York, NY",msa,NY,0.39422580811229957,0.3962840407882431,0.39800726961719585,0.3989253580148355,0.39889727947238135,0.3987189670856053,0.3987432606582368,0.3992700160220897,0.39960064082780483,0.39977542565657764,0.3992311232932525,0.3987983837805864,0.3980477071864533,0.39743203139029504,0.39662792039451705,0.3960173347912499,0.3956691718503361,0.39537147196725425,0.39539828472554334,0.3949533485131207,0.3952815024366963,0.39571747039018157,0.3968899264386323,0.3961589378230236,0.3951886206252272,0.3937052491477214,0.3927490085400192,0.39156796794655596,0.390787246735741,0.3895783373064039,0.38844768279916553,0.38688431919523075,0.3853360846547776,0.3831165370423726,0.38120035849455486,0.3802658281221203,0.38000279416791644,0.3797044468970497,0.37916886541891254,0.3789470842433418,0.37846125631530686,0.3783376464977678,0.3782716379132539,0.37867251265652013,0.37866621757530006,0.3784018806052779,0.37832224256758124,0.37767056372297153,0.37707464535282403,0.37656971763449715,0.3761090835830778,0.37542806648342814,0.3749329534442065,0.3751876188134649,0.37549067780970585,0.3758473583181513,0.37713754098372926,0.37907576631726725,0.38073321451285674,0.3830292218408416,0.38512072719786067,0.38689687350823043,0.3829234443267527,0.37754907750590355,0.37071144144948504,0.36406266050763614,0.3576446129314053,0.35015554146092215,0.34494614284725034,0.3419742876642396,0.34038287891345204,0.33758197843939874,0.3350080134589668,0.3337099860835943,0.33597749745742067,0.3396740309412712,0.3445633233479227,0.3475710568535851,0.35129126544436157,0.35689074263981907,0.3661181579189177,0.3750157798273124,0.3827131514524365,0.38625087205074154,0.3884590913907463,0.39007201124508695,0.3917331048845474,0.39341163741558755,0.39545004292865255,0.3979629556014318,0.40012734410180817,0.4014112063529379,0.40185960128040443,0.4015963569234345,0.4006029722986464,0.3995672156514445,0.3988282278164127,0.39857316068234383,0.3985386837156909,0.3988424603682519,0.39876635522838144,0.3981899056219686,0.3972748634838761,0.39658562288184396,0.39678093352171734,0.39682131676996907,0.396887883692372,0.39711156716734813,0.39777836032427905,0.3984606470187929,0.39908366694979164,0.39939010867959657,0.3994004718594411,0.3990749129386928,0.3981108818763038,0.39734365479586486,0.3972755595012584,0.3979477126523965,0.39967239187687453,0.40111917066675656,0.40261708865653345,0.4031870673117372,0.4032746917599354,0.40297218795161693,0.4022792398618324,0.4025765111295524,0.40342052546748147,0.4046357863151962,0.4054760555859458,0.40603018892277426,0.40591614615495675,0.40600617583790444,0.40567102291206225,0.4059866745479705,0.40609946105095496,0.4064262880907919,0.40732020472464087,0.4080008986540332,0.40868491242385874
753899,2,"Los Angeles, CA",msa,CA,0.34441662569632087,0.3451617891838693,0.34648634259018074,0.3476904307244861,0.34834987208377904,0.34842792355845414,0.3487557252752151,0.34930658877063203,0.3500977323367658,0.350462889816832,0.35107658897268657,0.3516869001770063,0.35214126996963485,0.35201806073805175,0.351671162970216,0.35158647127693776,0.3518754989589651,0.35229020788176796,0.3525833399195446,0.35251021102243685,0.3527919646254993,0.3530107210537987,0.35328132229849574,0.35317091801044076,0.35383702117416244,0.35469762249661,0.35626913839977137,0.35655441393719856,0.3567497429156212,0.3563023261205053,0.35615487184131733,0.3556979629217373,0.35524434739484073,0.354455247886929,0.35414514393181445,0.35401361421130867,0.35420903638675155,0.3545086193195832,0.35366677259128854,0.3529048519841729,0.3518550586355683,0.35192529830736646,0.3518232244446013,0.35198184778824526,0.3515878098565584,0.35154882532659365,0.35134430886137813,0.3510530742182366,0.3498809132324944,0.34886666178102643,0.3482908978022946,0.3480447383772164,0.3481000216512454,0.3483356478713888,0.348660827499572,0.34898874816257314,0.3501122324681582,0.35118356205823376,0.35209102923080626,0.35291319438026647,0.35402687569219754,0.3546371943980372,0.351251554007042,0.34678207777995884,0.3425061785135893,0.3385110440914081,0.3351066701533891,0.3318504406544277,0.33165724817758074,0.33270561732848136,0.3337091212547096,0.33171151268341204,0.33007626614386876,0.32924432629597145,0.33250802174432226,0.3364210803588838,0.3406112284556437,0.3424159244383041,0.3444143526227183,0.34784448447850724,0.35324509988566233,0.3581724992729323,0.3617368017520142,0.36339468326032365,0.36399368582406316,0.36522994877872533,0.36649533716298477,0.36886187210659416,0.3702299011904699,0.37109021365248007,0.3707749090977257,0.3699743706301188,0.3692991983167769,0.3684455846091533,0.36805863841086706,0.3669580765776821,0.36553270058445136,0.3641517664200846,0.3633009849928126,0.3621498980923399,0.36102796375774515,0.35991549981816856,0.35946015228829453,0.3588860926961124,0.35830755492790123,0.3578817678920373,0.35715144983536146,0.35659662501268286,0.35564230784791273,0.3548355039744779,0.3537357144734082,0.35295166354761054,0.3523687318063492,0.3518635721587123,0.3513180628458473,0.350554504901534,0.3501939094315622,0.3496514077250763,0.3493042303451171,0.3489084740178328,0.35009293524950474,0.3509804136607352,0.35097639005554504,0.3493311710885097,0.34800683135450927,0.3472934575085063,0.34674931959184563,0.3465172541640725,0.346264675368348,0.34613776742509167,0.345873670786301,0.3454805303798597,0.3443168931879203,0.34327611355181714,0.3423712690173395,0.3423672402518706,0.342103892205366,0.3416899717694516,0.3411117823674414
394463,3,"Chicago, IL",msa,IL,0.26280566532816324,0.262518534208159,0.26274092742092897,0.262990602372542,0.26320122712237765,0.26303045737930003,0.26269173474433505,0.2625113231725706,0.26204338930686727,0.2617897052131177,0.2615036744690812,0.26174349134163943,0.2617850335687214,0.2616661909477445,0.26158837191438655,0.26131588742360656,0.2612269421046351,0.2613134043571445,0.2619062616295855,0.26260366018965076,0.2625267202087139,0.26243739674487565,0.26177895324026235,0.2609371304803902,0.26040018568571993,0.2605853045787382,0.26097597394120586,0.260871946991914,0.26057526777250817,0.2601571332740861,0.25967157369610216,0.2589393504139801,0.2591575800140255,0.25896891425608104,0.2590788503502778,0.25869189541368814,0.25840716275474185,0.2581683209232679,0.2574358795893858,0.2568318131636069,0.2562728893654787,0.25599729131657256,0.25562365746061083,0.2548977833016722,0.25375778160461415,0.2529314502842189,0.25260432033816616,0.252978128567082,0.25280453691231414,0.25244798553955533,0.2521865104418684,0.2520212872633647,0.25195339501423897,0.25203963037948074,0.25221530627577216,0.25277820171354654,0.25368294345480824,0.25459491704339277,0.2551284480079118,0.25548746547616913,0.2561776165142583,0.25657986930040605,0.25481159645792545,0.25079270023650246,0.2469541793015477,0.24461936793932662,0.24330601858417358,0.2422214366511755,0.241882558378502,0.2414851710850476,0.2411371621862204,0.2397035565227509,0.23809040375577314,0.23742911890761467,0.23888387004594502,0.24197650711721813,0.24488236169516164,0.24597689495473726,0.24625900794571415,0.24694492618489244,0.25022442689827373,0.25365858816143005,0.2568241698196791,0.2575148448049318,0.2576925985293684,0.257522979141566,0.25758413368689054,0.25796372465597966,0.2584581428861144,0.25876312629165915,0.2591363034757634,0.25936359414341725,0.26020667019325117,0.2610904936165714,0.26168373230063485,0.2619019173791854,0.2620214801473964,0.26243693453122036,0.2629471516112027,0.26296924841264907,0.2632677998978075,0.2636225594432898,0.2641116114631954,0.26463959941972665,0.2645117024499182,0.2644702140456226,0.2644441574535598,0.2650212805259734,0.2653756010798936,0.2656427860031656,0.2655291584451101,0.26569199411076005,0.2656176019303861,0.26604012643847813,0.26643244856009735,0.26696511478234247,0.267684550028979,0.26866302080951565,0.2696837212084655,0.2705428149101839,0.27104783476220423,0.2716835174233622,0.27200420622068533,0.27235276560954513,0.2726115790789889,0.273203165753178,0.27380917918372194,0.27430148188160336,0.2748738381273294,0.2752046069802698,0.2755589565616449,0.2758556465413398,0.2764884130422049,0.27703298396244125,0.2775887965797588,0.277954600851641,0.2784993786287431,0.278884221209575,0.2792917388001157
394514,4,"Dallas, TX",msa,TX,0.2079650088559184,0.2081741924944382,0.2089862137124343,0.21032564989776895,0.2112032272731732,0.2117574517337927,0.21218582330009225,0.21248057103317086,0.21239171608359877,0.21206747189209174,0.21197908687825623,0.21204970268444479,0.21185822407141353,0.2118658713122665,0.21167606503702444,0.21178466212273725,0.2116132582884194,0.21194548830528043,0.2121988365806254,0.2127494397402938,0.2134491810070532,0.21441813594464593,0.21482512356789116,0.21465310481475144,0.21466746888718605,0.21449394071452807,0.2148414670174007,0.21453526964454672,0.21497854360525123,0.21467446710267035,0.2145593295489586,0.21432226372320118,0.2144979011036805,0.2143037622465188,0.21468971942842457,0.21451144030560257,0.21462817095335004,0.21463690344314718,0.2143775227980617,0.21436104748062823,0.21388878366241193,0.21405407592625028,0.21403239297557516,0.21385392682927276,0.21357300343208546,0.21388548129744825,0.21407809818437434,0.2142841388826405,0.2137473599353504,0.21325823387600631,0.21348660351191312,0.21377312919288782,0.21410853158334028,0.2142691425882967,0.21448787591420615,0.21480889726112426,0.2151687508677481,0.2152078691360833,0.21514434361223236,0.2154152190730634,0.21603898729193474,0.21654734944587073,0.21580029961525185,0.2137040104625399,0.21150355301912913,0.21032988654391788,0.2100207597894752,0.21017884582444082,0.2113994025649579,0.21305123525212177,0.21437742683497987,0.21368889814316452,0.21286084267169167,0.21255045921827223,0.21374919685760513,0.21600896550860563,0.21857263194957133,0.22039765059589508,0.22209995563893864,0.2245962916496231,0.22971553328380195,0.23478920660727245,0.23907774374622115,0.24026313661096393,0.24052100034599042,0.24066212936828785,0.24074892953033925,0.2414229568808189,0.2420497089407989,0.24292791228530422,0.24279865335383502,0.24173083266361337,0.2404202068836479,0.23884024933047762,0.23768290938050082,0.23614782392751246,0.23474386180619125,0.23353959465612975,0.2335807276044775,0.2327152836582805,0.2318533170558825,0.22970679181540082,0.2283869295617079,0.22697612315697704,0.22612896947199282,0.22526500696153257,0.22448325798452995,0.22303784459631454,0.22158875139761755,0.2199519195115476,0.21847786832685603,0.21718231735072396,0.2160711533917712,0.21524312384363356,0.21430253257631005,0.21351345201100846,0.2126705795436251,0.21203702644777375,0.2111266560009121,0.2104042732590687,0.20995209566423853,0.20974381654646126,0.20932130524615777,0.20869466720480792,0.20784360226593215,0.2070296959455958,0.20614431972054056,0.20560516179704008,0.20517949706440336,0.20469757737577765,0.20427810319659703,0.2038333238391505,0.203316376106432,0.20274273143426802,0.201984257747767,0.20139031946673838,0.20092480010211744,0.20066476347614323,0.20043218227874252
394692,5,"Houston, TX",msa,TX,0.24028368364109048,0.24049053796783915,0.24167196352750658,0.24265406892792973,0.2433216349018799,0.24357539818792373,0.24375126413684553,0.24413285981830155,0.24346782840146347,0.2427448712030702,0.2420378987868626,0.24141137752050731,0.2410349233290883,0.24024063241352892,0.23984810558452355,0.23886852993292484,0.23788975481626676,0.23752626065268015,0.2376162706541105,0.23787894438160323,0.23787377609044216,0.23811261888601418,0.23784325921092211,0.2375025781658739,0.23720494624602126,0.23776055579832242,0.23831328685120107,0.23804990356455888,0.2382616728339451,0.23745819745261854,0.23707023234974658,0.23619053207531973,0.23745296539556301,0.23862137872110595,0.24009257244678944,0.24046507438305295,0.24030502564775902,0.24037193067037393,0.2394486943630555,0.23939762563878256,0.23841150425674698,0.23836028341792093,0.23792360702280427,0.23785985037683086,0.23754446392653286,0.23749544484193932,0.23760460799461017,0.23705404533930924,0.2366359428299166,0.23564445138299125,0.2361350966201986,0.23650974136871775,0.2373649014374985,0.2378764244114373,0.23839540589787123,0.23881752581723253,0.23857119289906453,0.23815971543484415,0.2376527648812927,0.23840907725756688,0.2393621456083481,0.24031002694841425,0.23948524065257937,0.23664891398837792,0.23345411174562383,0.23177061539113164,0.23175818375323082,0.23234902120669187,0.23386744275916824,0.23583214951627784,0.23749267228651394,0.23626266478927724,0.23502314555351983,0.23365390027925304,0.23493921465732964,0.23716029699850344,0.24025183946873396,0.24205838941791738,0.24314949081179446,0.2447889091217033,0.24889378930601355,0.2528961865734992,0.2561280849429425,0.2562537019540669,0.255651361128131,0.2554863935629741,0.25500551835528784,0.2551257231336232,0.2545113204328628,0.25421689313348617,0.2533944391474525,0.2524622408171421,0.2519016862363935,0.25142564721889554,0.2507600796649453,0.25003604786721967,0.24927090771183533,0.2490460282661763,0.24967741717854397,0.24950423136732544,0.24944341827233096,0.24856620719296427,0.2479276323029879,0.2469417004296956,0.24607979601060936,0.24561309797062145,0.2453293989495225,0.24486129089934977,0.24433354129721424,0.243700652565721,0.24279320575202837,0.2423492807125418,0.24191167783012463,0.24186723601394686,0.24134853046084112,0.24109511024286345,0.2408570836340849,0.2406986327457683,0.24034641200805065,0.23982842613368205,0.2394875931572046,0.23932466889888826,0.2390700936156524,0.23825409180961385,0.23701983729619913,0.23544040098854915,0.23474966356647864,0.2341766396290881,0.23375768339898964,0.23312425836025616,0.23253018930234046,0.23191389623033323,0.23119637423690778,0.2303309480724644,0.2293636000802771,0.22865422976650837,0.22827489575959267,0.22825410331570645,0.22779086743561783
395209,6,"Washington, DC",msa,VA,0.2330125509502633,0.2334584277665189,0.23380953293176665,0.23388892164697356,0.23391949603419449,0.23358917622628164,0.2332646731118518,0.23276187398533926,0.2329309672615761,0.2330128716281303,0.23343463454209729,0.23347794806551295,0.23350100243358363,0.23316474692237113,0.232978470181402,0.23269742968323973,0.23263063307555648,0.23229236610900839,0.2321528096019504,0.232114946300796,0.2315901364647447,0.2311553042488496,0.23051170741395746,0.230285126430953,0.23010417144554482,0.2304584715900212,0.23036396420333452,0.2301863071805811,0.2295421673001026,0.22936318715665863,0.2289924428778886,0.22859682945975754,0.2284283490820539,0.22824113033748092,0.2279117082248169,0.22755909368068894,0.22736137601911904,0.22718475597622192,0.2272282533817346,0.2271543995332512,0.22720045904806466,0.22716224532388152,0.22713029162821197,0.22733456026602228,0.22668047151836893,0.22660792632065166,0.22666449034585248,0.22692529606036352,0.2264748654484121,0.22610360438077223,0.22570830243420106,0.22540333491564116,0.22524174737806787,0.22524726636843573,0.22534558256106874,0.22526193896364738,0.22591052991968916,0.22613694228782721,0.22641738892778354,0.2268291592234745,0.22774292907438928,0.22822850187587146,0.22731019951526654,0.22449124995421998,0.2214830511665597,0.2191027466184807,0.21752395334248836,0.21632212451649452,0.21588747508161638,0.2157539946354395,0.21537717495659878,0.21407955531585054,0.21327981250824413,0.21289642324512772,0.2138126352222934,0.21545678738866916,0.21785427147718592,0.21954837244618255,0.22076708051164315,0.22230350797617165,0.22537839107803292,0.2288445910411503,0.23148884018858773,0.231727188270846,0.23080082904008623,0.23011999199095917,0.22952192158336224,0.22957378228012118,0.2293408251890851,0.22921344691689552,0.2288446523083731,0.2281080884933287,0.2279873739826791,0.22727426485624627,0.2269282769976659,0.2263263328964675,0.2261413759604517,0.22613365527754634,0.2267473788576764,0.22660622934985425,0.22642076749936066,0.22557794112311189,0.22532444070238153,0.22525333611030002,0.22533475780403253,0.22564746152762744,0.22582169764152477,0.22588168788412358,0.22577234801790647,0.2257975244853053,0.2257450686534934,0.22593101191726517,0.22618154940073867,0.22675309500664234,0.22700744556895155,0.22716753228419623,0.2272663142378665,0.2273527943786908,0.22754263144975656,0.2277772179684834,0.22811449189375427,0.22819859799866146,0.2279109666487502,0.22719254439234585,0.2262969291391203,0.22557562029398787,0.224579560891751,0.22407264728708523,0.22362457717023027,0.22318294346569134,0.2226281685205622,0.22208364819390358,0.22140981249087313,0.22080488165053738,0.22008269045776194,0.21956728249052718,0.21917851774312094,0.21880573385387614,0.21867935511148345
394974,7,"Philadelphia, PA",msa,PA,0.22855372030095414,0.22875240820858925,0.22949034137930957,0.2295064700412375,0.22952513598601232,0.22912143396288523,0.22919350125008345,0.22907715875236462,0.229002547953772,0.2287885520341826,0.22812408716588858,0.2277587472991638,0.22717858972081212,0.22740648855081028,0.22715427047797818,0.22734159613371788,0.22730316235516515,0.22783174816907817,0.22771787513477626,0.22766525934136125,0.2273081999488617,0.22730497037702788,0.22775185524767172,0.22806749890868658,0.22838445759712994,0.228318264791768,0.2286058537693613,0.22868161686684896,0.2286494689131579,0.2280591725047967,0.2280328348281067,0.22806359338863047,0.22823987605237675,0.22809445885214755,0.2277419371826682,0.2277962018451976,0.2273795994158979,0.22734604436494002,0.22713832912015655,0.22701769465197535,0.22702562474504961,0.22652743351855614,0.22603567352793671,0.22565131876005007,0.22555455467645558,0.2257410583361598,0.2259717751029981,0.2256826038769999,0.22551463203127456,0.22494541537134996,0.22501457151891086,0.22504778609303228,0.22511440732317262,0.22587586067042476,0.22651795216331935,0.22708695438130508,0.22774453578313916,0.22832856790675757,0.22893174130212451,0.22985861003934363,0.2309451229660506,0.23194788553038867,0.23069626679898045,0.228200895882977,0.22541241032365425,0.2235384262521701,0.22271811512490383,0.22182775467336618,0.2223757543569564,0.22300055789195197,0.2235034809588135,0.2224868511522624,0.22150489301247472,0.2209619056327066,0.22211357161401413,0.2244498554443786,0.22728023875749814,0.22828920288359503,0.2285654213273952,0.22951595137860656,0.2325406629038101,0.23629272033580231,0.23956928233810992,0.24120572111977648,0.24151398066476845,0.24144671818700805,0.24101350928270274,0.24082264680109192,0.24052251897450652,0.24051090531998218,0.24023079271047082,0.23965688511443078,0.23951505790586133,0.23900765230515075,0.23879962267355626,0.23807260187060383,0.23802592388014196,0.2377245827667741,0.2385284210981343,0.23877960688720432,0.23917044039470192,0.23870603820403857,0.23863338808358175,0.2386931454518456,0.23888322871452275,0.2389319945080789,0.23853554913073297,0.2379448583278956,0.2375048357879448,0.23768049486512552,0.2378237702985112,0.23786928829023352,0.23769056160834787,0.2375752572462926,0.23715761309541947,0.2368840844355028,0.23661826641476189,0.23679173583713653,0.23702511540764218,0.23741605483108502,0.23777127225147202,0.23765221731859257,0.23708131207069005,0.23654604601490273,0.23617676365350054,0.23606440181211308,0.23648271269763327,0.23661809998390462,0.23674836578026207,0.2366840067194301,0.23672310756596832,0.2368273023753581,0.23686282264626032,0.2370492660660998,0.237088039253389,0.23715894033678053,0.23723562941452186,0.23743173850549099,0.2373381755719683
394856,8,"Miami, FL",msa,FL,0.35628215744877273,0.3576798285533413,0.3590007262437239,0.3603383192160059,0.36154942135849055,0.36229914474549074,0.3628387442366348,0.36323215129173797,0.36332253257697056,0.362971943501949,0.36323725947003577,0.363511621726567,0.3636962938077215,0.36329385089793276,0.36251837280793847,0.3617219158863335,0.3603817500194424,0.35968011552047696,0.35905382811143327,0.3587381875472466,0.35890539157658585,0.35897774799695514,0.3592652277336121,0.3585537195772153,0.3587886912196484,0.358784952282042,0.35944459905549414,0.3587097575620027,0.35795172441764656,0.3568450769351397,0.35603126109205097,0.35554437209695855,0.3547983178572608,0.353750928241772,0.35202880958886146,0.35096197307979643,0.35029279634264393,0.349925971271826,0.3493873908112845,0.34897903367954103,0.34845160143888326,0.3480782650886789,0.3475009702135209,0.347200708426977,0.34665817809154265,0.34638242947499936,0.3458839537588059,0.34528166733415094,0.34384917782677005,0.34258053191171595,0.34151347637418455,0.34095774679696483,0.34068227655752104,0.3405959337809816,0.3405994001793671,0.3402967612718413,0.3408912075701443,0.34158094463780625,0.34268607866785844,0.3435218381486626,0.344609514262263,0.34528267258959855,0.342491533906942,0.3380083854533491,0.3333960911785728,0.33160467757421586,0.33064670770966975,0.330341819223912,0.3317323795301156,0.33495809794274894,0.338199983656752,0.33782914533415415,0.33739643140391196,0.3387802675461991,0.34331295816041024,0.3490832806482209,0.35534116359122114,0.36053192901443026,0.36698045242677774,0.37441294795371804,0.3855598722920062,0.3952086445067346,0.40439896274663,0.4104531276228961,0.41540754960639875,0.4188577828051254,0.421618590424014,0.42483699342764214,0.42762516885721163,0.42847323787787284,0.4274400066366745,0.42500259911553373,0.4233946762988517,0.42179056638309,0.4204652302169141,0.41860718165730015,0.4164268736770008,0.41442433657743716,0.4128596794764182,0.41096822425581925,0.40920043579950016,0.4073157643381702,0.40535625525041463,0.4036726182541922,0.40200439674933824,0.4012910330144928,0.3997197190479348,0.3974928474199605,0.395605790467916,0.3944326160980255,0.3934062210468504,0.39178718165950893,0.3898651791295644,0.38863724635229485,0.3875877790141295,0.38673619864030734,0.38637790164711405,0.38561901907750173,0.3848074993132755,0.3843181781490547,0.38417271677350806,0.38366202419572054,0.3822998718090581,0.3806558056998791,0.37929382474678436,0.378456971101338,0.3774935854767565,0.3768546890697993,0.37609290501977716,0.37527721731549873,0.37477733991223805,0.3743347645886657,0.37361639493556237,0.3729177727135458,0.3722797426364967,0.3720096031741203,0.37176143682617147,0.37133894115589067,0.37109202034482885
394347,9,"Atlanta, GA",msa,GA,0.20148851048872332,0.20182497214535317,0.20198053990116152,0.20277870753205923,0.2031158065268363,0.20377349657131016,0.203843037580925,0.2040024497446885,0.2041153472368168,0.20428856702458822,0.2042655939370545,0.20427114052808362,0.2041892919589882,0.20431624257050024,0.20448077229659223,0.20439280528119527,0.20450989566939862,0.20468837982889332,0.20523977796304,0.20580725748372514,0.20654338679117124,0.20748973981541585,0.20797707001889412,0.2079505505753679,0.2078011784710775,0.20805374221540432,0.20862430717496075,0.2090338793316329,0.20954277012017541,0.20985708508067472,0.21035258331507795,0.21048545158193374,0.21086028196077355,0.21037653271111775,0.21066876564626782,0.21067630168190032,0.21136681546364552,0.21170999215882705,0.21204383913003028,0.21237354615862317,0.2125728324082166,0.21285342645760946,0.21309949459108127,0.21329584644474262,0.21356629248638642,0.21497617479522407,0.2161496154255333,0.21689660317251103,0.2169064128220835,0.21696769221942638,0.21732949615164837,0.21776793221357663,0.2182428963133134,0.2188651928051552,0.21937065296232777,0.2201271151917243,0.22120681960660532,0.22182586674332894,0.22230257792989266,0.22328492021642415,0.22447042237438633,0.22533696844640957,0.2240599355440461,0.22167836808486613,0.21935901206879943,0.218421773601885,0.2186282892881658,0.21916080672306312,0.2206150667703927,0.22260068023108262,0.2246214079459939,0.2249026241903295,0.22533665752374665,0.22628950755228344,0.22891015531514422,0.2322573442429371,0.23565914578534625,0.23795540960747028,0.23964111501903876,0.24243222789191543,0.24803010015176222,0.25365234947641424,0.25759980275873107,0.2576225071489503,0.2567382567185865,0.25556627404300225,0.25473414830029467,0.2540799482189832,0.25402323621128436,0.2539001154148862,0.25358705853878694,0.2524650979368333,0.2513797799062172,0.2500105013377191,0.24909600039282823,0.24904927958453507,0.2484333044966175,0.24802288709728626,0.24799069847956126,0.2474900700317182,0.24647785561605504,0.2446117441516674,0.2433546378028549,0.24182476872161507,0.24040529867074648,0.2389663506838048,0.2378344034578355,0.23686547177035905,0.23643018625119658,0.23620125811124298,0.23526207093579435,0.2343956779179478,0.23332704972386273,0.2327943306012793,0.23173158627844848,0.23075754477619706,0.2300655736911048,0.22962160252499855,0.22942173316276013,0.22919266999809262,0.22930517338183534,0.2296514786229119,0.22952548231954395,0.22897486597127678,0.2280728909598735,0.22739830957434787,0.22705524563578366,0.22738429819019032,0.22753170743379467,0.2275762996938873,0.2272706191265673,0.2268560566735858,0.2261867887695581,0.2252700357262511,0.2246370120290369,0.22428993636881642,0.2244440144073426,0.22462538768285614,0.2247528415328443
