RegionID,SizeRank,RegionName,RegionType,StateName,2018-02-03,2018-02-10,2018-02-17,2018-02-24,2018-03-03,2018-03-10,2018-03-17,2018-03-24,2018-03-31,2018-04-07,2018-04-14,2018-04-21,2018-04-28,2018-05-05,2018-05-12,2018-05-19,2018-05-26,2018-06-02,2018-06-09,2018-06-16,2018-06-23,2018-06-30,2018-07-07,2018-07-14,2018-07-21,2018-07-28,2018-08-04,2018-08-11,2018-08-18,2018-08-25,2018-09-01,2018-09-08,2018-09-15,2018-09-22,2018-09-29,2018-10-06,2018-10-13,2018-10-20,2018-10-27,2018-11-03,2018-11-10,2018-11-17,2018-11-24,2018-12-01,2018-12-08,2018-12-15,2018-12-22,2018-12-29,2019-01-05,2019-01-12,2019-01-19,2019-01-26,2019-02-02,2019-02-09,2019-02-16,2019-02-23,2019-03-02,2019-03-09,2019-03-16,2019-03-23,2019-03-30,2019-04-06,2019-04-13,2019-04-20,2019-04-27,2019-05-04,2019-05-11,2019-05-18,2019-05-25,2019-06-01,2019-06-08,2019-06-15,2019-06-22,2019-06-29,2019-07-06,2019-07-13,2019-07-20,2019-07-27,2019-08-03,2019-08-10,2019-08-17,2019-08-24,2019-08-31,2019-09-07,2019-09-14,2019-09-21,2019-09-28,2019-10-05,2019-10-12,2019-10-19,2019-10-26,2019-11-02,2019-11-09,2019-11-16,2019-11-23,2019-11-30,2019-12-07,2019-12-14,2019-12-21,2019-12-28,2020-01-04,2020-01-11,2020-01-18,2020-01-25,2020-02-01,2020-02-08,2020-02-15,2020-02-22,2020-02-29,2020-03-07,2020-03-14,2020-03-21,2020-03-28,2020-04-04,2020-04-11,2020-04-18,2020-04-25,2020-05-02,2020-05-09,2020-05-16,2020-05-23,2020-05-30,2020-06-06,2020-06-13,2020-06-20,2020-06-27,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13,2021-11-20,2021-11-27,2021-12-04,2021-12-11,2021-12-18,2021-12-25,2022-01-01,2022-01-08,2022-01-15,2022-01-22,2022-01-29,2022-02-05,2022-02-12,2022-02-19,2022-02-26,2022-03-05,2022-03-12,2022-03-19,2022-03-26,2022-04-02,2022-04-09,2022-04-16,2022-04-23,2022-04-30,2022-05-07,2022-05-14,2022-05-21,2022-05-28,2022-06-04,2022-06-11,2022-06-18,2022-06-25,2022-07-02,2022-07-09,2022-07-16,2022-07-23,2022-07-30,2022-08-06,2022-08-13,2022-08-20,2022-08-27,2022-09-03,2022-09-10,2022-09-17,2022-09-24,2022-10-01,2022-10-08,2022-10-15,2022-10-22,2022-10-29,2022-11-05,2022-11-12,2022-11-19,2022-11-26,2022-12-03,2022-12-10,2022-12-17,2022-12-24,2022-12-31,2023-01-07,2023-01-14,2023-01-21,2023-01-28,2023-02-04,2023-02-11,2023-02-18,2023-02-25,2023-03-04,2023-03-11,2023-03-18,2023-03-25,2023-04-01,2023-04-08,2023-04-15,2023-04-22,2023-04-29,2023-05-06,2023-05-13,2023-05-20,2023-05-27,2023-06-03,2023-06-10,2023-06-17,2023-06-24,2023-07-01,2023-07-08,2023-07-15,2023-07-22,2023-07-29,2023-08-05,2023-08-12,2023-08-19,2023-08-26,2023-09-02,2023-09-09,2023-09-16,2023-09-23,2023-09-30,2023-10-07,2023-10-14,2023-10-21,2023-10-28,2023-11-04,2023-11-11,2023-11-18,2023-11-25,2023-12-02,2023-12-09,2023-12-16,2023-12-23,2023-12-30,2024-01-06,2024-01-13,2024-01-20,2024-01-27,2024-02-03,2024-02-10,2024-02-17,2024-02-24,2024-03-02,2024-03-09,2024-03-16,2024-03-23,2024-03-30,2024-04-06,2024-04-13,2024-04-20,2024-04-27,2024-05-04,2024-05-11,2024-05-18,2024-05-25,2024-06-01,2024-06-08,2024-06-15,2024-06-22,2024-06-29,2024-07-06,2024-07-13,2024-07-20,2024-07-27,2024-08-03,2024-08-10,2024-08-17,2024-08-24,2024-08-31,2024-09-07,2024-09-14,2024-09-21,2024-09-28,2024-10-05,2024-10-12,2024-10-19,2024-10-26,2024-11-02,2024-11-09,2024-11-16,2024-11-23,2024-11-30,2024-12-07,2024-12-14,2024-12-21,2024-12-28,2025-01-04,2025-01-11,2025-01-18,2025-01-25,2025-02-01,2025-02-08,2025-02-15,2025-02-22,2025-03-01,2025-03-08,2025-03-15,2025-03-22,2025-03-29,2025-04-05,2025-04-12,2025-04-19,2025-04-26,2025-05-03,2025-05-10,2025-05-17,2025-05-24,2025-05-31,2025-06-07,2025-06-14,2025-06-21,2025-06-28,2025-07-05,2025-07-12,2025-07-19,2025-07-26,2025-08-02,2025-08-09,2025-08-16,2025-08-23,2025-08-30,2025-09-06,2025-09-13,2025-09-20,2025-09-27,2025-10-04,2025-10-11,2025-10-18,2025-10-25,2025-11-01,2025-11-08,2025-11-15,2025-11-22,2025-11-29,2025-12-06,2025-12-13,2025-12-20,2025-12-27,2026-01-03,2026-01-10,2026-01-17,2026-01-24,2026-01-31,2026-02-07,2026-02-14,2026-02-21,2026-02-28,2026-03-07,2026-03-14,2026-03-21,2026-03-28,2026-04-04,2026-04-11,2026-04-18,2026-04-25,2026-05-02,2026-05-09,2026-05-16,2026-05-23,2026-05-30,2026-06-06,2026-06-13,2026-06-20,2026-06-27,2026-07-04,2026-07-11,2026-07-18,2026-07-25,2026-08-01,2026-08-08,2026-08-15,2026-08-22,2026-08-29
102001,0,United States,country,,1099345.0,1102526.0,1107448.0,1112877.0,1121833.0,1133065.0,1151108.0,1166008.0,1174747.0,1184601.0,1190855.0,1200816.0,1215830.0,1231272.0,1243842.0,1259832.0,1275464.0,1287010.0,1301400.0,1313399.0,1324282.0,1338199.0,1343984.0,1355280.0,1365543.0,1373949.0,1385864.0,1388410.0,1389392.0,1389051.0,1388440.0,1388684.0,1388547.0,1388745.0,1388631.0,1386493.0,1383178.0,1378899.0,1373528.0,1368591.0,1361526.0,1349488.0,1327233.0,1307159.0,1277033.0,1247128.0,1221062.0,,1159045.0,1141751.0,1135685.0,1138021.0,1142177.0,1143317.0,1145640.0,1147799.0,1153479.0,1159354.0,1163068.0,1170761.0,1177610.0,1190134.0,1204330.0,1216585.0,1231117.0,1246037.0,1257276.0,1272865.0,1284025.0,1291757.0,1302259.0,1308492.0,1318366.0,1327953.0,1325699.0,1330169.0,1331780.0,1330278.0,1336593.0,1334372.0,1330540.0,1326581.0,1321622.0,1317402.0,1315774.0,1314964.0,1314960.0,1313878.0,1307062.0,1299010.0,1288778.0,1276283.0,1260850.0,1242572.0,1221251.0,1191026.0,1164657.0,1136450.0,1107799.0,1077969.0,1050251.0,1027848.0,1012813.0,1010687.0,1007942.0,1006031.0,1003152.0,1001527.0,1001796.0,1005787.0,1013662.0,1020751.0,1025712.0,1026337.0,1020863.0,1016802.0,1013122.0,1012725.0,1013743.0,1016071.0,1017415.0,1013805.0,1010327.0,1003701.0,996082.0,988028.0,975546.0,964266.0,955561.0,946623.0,939593.0,930550.0,921314.0,914095.0,909188.0,907119.0,901727.0,895288.0,887740.0,877921.0,867330.0,856112.0,844808.0,829172.0,814245.0,800039.0,784480.0,763750.0,746887.0,727504.0,706961.0,686625.0,663572.0,647151.0,635626.0,632727.0,626558.0,615102.0,600929.0,581075.0,567029.0,557772.0,552578.0,554973.0,556808.0,555421.0,554750.0,557707.0,561142.0,567685.0,573362.0,577779.0,587619.0,594151.0,601732.0,613773.0,623325.0,638372.0,650826.0,659371.0,672655.0,684705.0,698313.0,711299.0,718972.0,723816.0,727993.0,728819.0,726292.0,726597.0,724181.0,722300.0,719822.0,712969.0,706382.0,695851.0,683853.0,669373.0,652742.0,626102.0,604117.0,580755.0,555546.0,532854.0,503897.0,481866.0,466929.0,461944.0,460368.0,456850.0,451495.0,448461.0,446830.0,449171.0,452535.0,456294.0,461277.0,465995.0,474180.0,481460.0,492821.0,507458.0,521711.0,542891.0,566954.0,586756.0,608412.0,631336.0,652733.0,680472.0,707155.0,728478.0,751774.0,769723.0,785453.0,800294.0,807468.0,811568.0,812150.0,809713.0,805333.0,802816.0,801721.0,800661.0,801038.0,800279.0,800335.0,800693.0,800204.0,795649.0,787324.0,771837.0,757986.0,742371.0,724701.0,706877.0,682769.0,662492.0,648524.0,642289.0,639125.0,633569.0,626060.0,617784.0,610005.0,606137.0,603046.0,601026.0,600069.0,599939.0,597689.0,599329.0,604694.0,609246.0,617405.0,622460.0,627218.0,631891.0,636118.0,643853.0,650383.0,656595.0,663812.0,664129.0,669002.0,675288.0,679951.0,688994.0,692306.0,695036.0,698972.0,701686.0,705084.0,711522.0,717438.0,724420.0,732165.0,738028.0,744774.0,751191.0,757050.0,760146.0,760474.0,752238.0,745087.0,735523.0,723090.0,711765.0,691289.0,674830.0,664259.0,660044.0,662615.0,665764.0,666207.0,667567.0,671205.0,676991.0,684566.0,694302.0,704057.0,708409.0,715718.0,724664.0,735185.0,750162.0,765752.0,778688.0,792696.0,806017.0,817142.0,833114.0,847781.0,863498.0,880041.0,884717.0,893841.0,900180.0,903801.0,914276.0,916202.0,920107.0,923844.0,925277.0,928033.0,932569.0,938578.0,944933.0,951557.0,952503.0,952440.0,952748.0,949982.0,946017.0,940582.0,932626.0,917495.0,905335.0,889659.0,870805.0,851768.0,833393.0,819513.0,814944.0,819442.0,824223.0,829209.0,832470.0,837030.0,843847.0,853596.0,865939.0,880976.0,896282.0,913325.0,929984.0,945789.0,964257.0,983880.0,1000419.0,1019592.0,1034612.0,1043581.0,1055721.0,1065025.0,1074985.0,1087262.0,1090649.0,1095670.0,1100558.0,1102459.0,1108575.0,1108408.0,1106250.0,1103775.0,1100474.0,1097606.0,1096794.0,1097302.0,1098531.0,1102224.0,1101356.0,1099521.0,1097409.0,1091796.0,1084190.0,1074079.0,1061104.0,1040048.0,1021373.0,999799.0,975730.0,951650.0,927637.0,908712.0,898321.0,898128.0,897482.0,897666.0,896773.0,897713.0,901434.0,908565.0,918098.0,929275.0,943400.0,955201.0,968169.0,984607.0,999956.0,1016917.0,1030574.0,1042264.0,1053310.0,1061441.0,1072520.0,1081335.0,1090465.0,1101793.0,1104810.0,1109112.0,1114353.0,1117398.0,1124545.0,1127322.0,1128281.0,1128855.0,1128817.0
394514,4,"Dallas, TX",msa,TX,17536.0,17648.0,17725.0,17647.0,17546.0,17639.0,17913.0,18304.0,18649.0,19050.0,19350.0,19812.0,20368.0,20810.0,21185.0,21570.0,21989.0,22386.0,22838.0,23239.0,23617.0,24028.0,24472.0,24964.0,25395.0,25783.0,26091.0,26201.0,26222.0,26154.0,26011.0,25901.0,25823.0,25631.0,25517.0,25431.0,25349.0,25311.0,25202.0,25064.0,24909.0,24822.0,24490.0,24160.0,23618.0,23012.0,22442.0,21615.0,20984.0,20553.0,20507.0,20723.0,21001.0,21211.0,21350.0,21497.0,21720.0,21978.0,22220.0,22575.0,22925.0,23351.0,23776.0,24122.0,24529.0,24959.0,25324.0,25782.0,26150.0,26418.0,26767.0,27058.0,27394.0,27776.0,27921.0,28134.0,28293.0,28387.0,28585.0,28539.0,28388.0,28124.0,27812.0,27535.0,27292.0,27097.0,26900.0,26752.0,26573.0,26409.0,26258.0,26039.0,25759.0,25431.0,25059.0,24459.0,23910.0,23265.0,22602.0,21896.0,21184.0,20656.0,20331.0,20393.0,20535.0,20680.0,20750.0,20831.0,20983.0,21210.0,21542.0,21772.0,21788.0,21641.0,21355.0,21214.0,21255.0,21537.0,21916.0,22279.0,22651.0,22800.0,22914.0,22947.0,22898.0,22902.0,22696.0,22448.0,22175.0,21828.0,21535.0,21199.0,20862.0,20524.0,20247.0,19984.0,19633.0,19335.0,19052.0,18761.0,18523.0,18193.0,17838.0,17403.0,16958.0,16534.0,16108.0,15586.0,15127.0,14599.0,14024.0,13386.0,12625.0,12055.0,11782.0,11886.0,12152.0,12404.0,12380.0,11887.0,11480.0,11168.0,11051.0,11384.0,11632.0,11742.0,11827.0,11943.0,12057.0,12195.0,12291.0,12387.0,12484.0,12589.0,12722.0,12923.0,13199.0,13604.0,13970.0,14301.0,14658.0,14996.0,15364.0,15706.0,15964.0,16081.0,16098.0,16019.0,15853.0,15677.0,15520.0,15303.0,15092.0,14869.0,14643.0,14450.0,14237.0,13961.0,13668.0,13079.0,12582.0,12104.0,11549.0,11011.0,10292.0,9692.0,9270.0,9154.0,9203.0,9093.0,8973.0,8945.0,8870.0,8948.0,8469.0,7927.0,7398.0,6921.0,7135.0,7254.0,7492.0,7800.0,7979.0,8400.0,8949.0,9432.0,10007.0,10724.0,11443.0,12292.0,13138.0,13793.0,14436.0,14971.0,15460.0,15929.0,16201.0,16375.0,16383.0,16282.0,16140.0,16063.0,16080.0,16112.0,16193.0,16237.0,16297.0,16344.0,16376.0,16348.0,16216.0,15942.0,15710.0,15403.0,15058.0,14684.0,14164.0,13722.0,13409.0,13244.0,13075.0,12667.0,12304.0,11957.0,11653.0,11618.0,11548.0,11532.0,11595.0,11692.0,11789.0,12153.0,12678.0,13216.0,13848.0,14294.0,14598.0,14860.0,15038.0,15238.0,15445.0,15634.0,15880.0,16009.0,16243.0,16524.0,16692.0,16919.0,16983.0,17000.0,17063.0,17088.0,17112.0,17179.0,17253.0,17394.0,17572.0,17807.0,18052.0,18202.0,18372.0,18466.0,18519.0,18394.0,18292.0,18100.0,17788.0,17477.0,16907.0,16381.0,16045.0,15884.0,15896.0,15967.0,15977.0,16064.0,16247.0,16478.0,16815.0,17125.0,17451.0,17684.0,17939.0,18292.0,18652.0,19116.0,19581.0,19925.0,20315.0,20742.0,21163.0,21825.0,22566.0,23364.0,24354.0,24620.0,24907.0,25114.0,25049.0,25487.0,25651.0,25722.0,25731.0,25711.0,25697.0,25725.0,25793.0,25868.0,26011.0,26082.0,26123.0,26165.0,26107.0,25956.0,25819.0,25609.0,25221.0,24921.0,24478.0,23910.0,23303.0,22741.0,22225.0,22005.0,22118.0,22211.0,22401.0,22502.0,22552.0,22713.0,23008.0,23351.0,23883.0,24476.0,25119.0,25856.0,26527.0,27226.0,27929.0,28509.0,29148.0,29687.0,30078.0,30571.0,30947.0,31324.0,31719.0,31897.0,32108.0,32286.0,32334.0,32424.0,32337.0,32137.0,31936.0,31714.0,31436.0,31214.0,31033.0,30860.0,30829.0,30683.0,30527.0,30379.0,30164.0,29864.0,29505.0,29062.0,28387.0,27825.0,27225.0,26573.0,25894.0,25221.0,24809.0,24442.0,24277.0,24048.0,23832.0,23810.0,23969.0,24314.0,24615.0,24953.0,25313.0,25704.0,25980.0,26281.0,26628.0,26887.0,27196.0,27414.0,27674.0,28038.0,28406.0,28859.0,29220.0,29564.0,29942.0,30142.0,30338.0,30488.0,30561.0,30675.0,30673.0,30611.0,30511.0,30344.0
394692,5,"Houston, TX",msa,TX,19163.0,19128.0,19150.0,19203.0,19344.0,19622.0,20130.0,20564.0,20943.0,21292.0,21475.0,21835.0,22230.0,22639.0,23034.0,23391.0,23769.0,24024.0,24336.0,24600.0,24765.0,25068.0,25301.0,25565.0,25887.0,26117.0,26314.0,26368.0,26327.0,26255.0,26121.0,25957.0,25782.0,25590.0,25392.0,25252.0,25111.0,24975.0,24841.0,24728.0,24577.0,24378.0,24021.0,23751.0,23410.0,23056.0,22794.0,22267.0,21831.0,21583.0,21536.0,21687.0,21876.0,21973.0,22495.0,22855.0,23212.0,23622.0,23535.0,23662.0,23875.0,24159.0,24433.0,24653.0,24904.0,25130.0,25368.0,25647.0,25872.0,26054.0,26311.0,26563.0,26873.0,27138.0,27246.0,27452.0,27546.0,27603.0,27658.0,27553.0,27417.0,27228.0,27072.0,26842.0,26623.0,26363.0,26109.0,25900.0,25641.0,25539.0,25345.0,25197.0,24997.0,24695.0,24436.0,23952.0,23571.0,23151.0,22713.0,22270.0,21842.0,21533.0,21335.0,21353.0,21420.0,21492.0,21563.0,21649.0,21766.0,21941.0,22171.0,22447.0,22632.0,22776.0,22823.0,22870.0,22935.0,22995.0,23090.0,23107.0,23085.0,22899.0,22678.0,22418.0,22114.0,21796.0,21439.0,21142.0,20903.0,20704.0,20482.0,20241.0,20001.0,19803.0,19549.0,19350.0,19043.0,18817.0,18563.0,18323.0,18152.0,17925.0,17809.0,17583.0,17341.0,17107.0,16879.0,16507.0,16206.0,15859.0,15418.0,14964.0,14446.0,14041.0,13882.0,13867.0,13879.0,13837.0,13587.0,13014.0,12585.0,12242.0,12043.0,12168.0,12188.0,12092.0,12014.0,12075.0,12120.0,12211.0,12269.0,12340.0,12442.0,12539.0,12711.0,12983.0,13320.0,13766.0,14165.0,14412.0,14727.0,15010.0,15302.0,15628.0,15835.0,15948.0,16005.0,15972.0,15849.0,15683.0,15459.0,15250.0,15044.0,14867.0,14752.0,14588.0,14419.0,14229.0,13999.0,13571.0,13283.0,12915.0,12474.0,12084.0,11534.0,11198.0,11039.0,11068.0,11133.0,11068.0,10883.0,10754.0,10598.0,10534.0,10530.0,10484.0,10512.0,10594.0,10717.0,10792.0,10918.0,11073.0,11221.0,11541.0,11906.0,12178.0,12505.0,12912.0,13393.0,13987.0,14596.0,15127.0,15707.0,16268.0,16799.0,17287.0,17615.0,17804.0,17877.0,17885.0,17806.0,17798.0,17819.0,17854.0,17928.0,17993.0,18060.0,18124.0,18197.0,18182.0,18118.0,17913.0,17726.0,17516.0,17274.0,16995.0,16591.0,16241.0,16008.0,15937.0,15915.0,15810.0,15680.0,15544.0,15418.0,15414.0,15437.0,15458.0,15511.0,15568.0,15518.0,15504.0,15535.0,15527.0,15612.0,15656.0,15657.0,15741.0,15830.0,16039.0,16301.0,16518.0,16809.0,17000.0,17227.0,17455.0,17590.0,17730.0,17771.0,17797.0,17830.0,17906.0,17938.0,17936.0,17964.0,17965.0,18022.0,18122.0,18244.0,18377.0,18546.0,18653.0,18691.0,18557.0,18445.0,18310.0,18125.0,17987.0,17649.0,17358.0,17190.0,17102.0,17118.0,17198.0,17229.0,17287.0,17450.0,17660.0,17924.0,18225.0,18526.0,18725.0,18953.0,19228.0,19539.0,19901.0,20213.0,20503.0,20755.0,21057.0,21355.0,21728.0,22163.0,22540.0,22950.0,23182.0,23118.0,23165.0,23165.0,23231.0,23479.0,23571.0,23625.0,23669.0,23667.0,23705.0,23772.0,23823.0,23929.0,23962.0,24002.0,24046.0,24020.0,24011.0,23995.0,23948.0,23793.0,23683.0,23495.0,23237.0,22961.0,22656.0,22424.0,22363.0,22410.0,22526.0,22688.0,22850.0,23126.0,23420.0,23778.0,24180.0,24691.0,25230.0,25771.0,26288.0,26738.0,27180.0,27655.0,28063.0,28545.0,29016.0,29326.0,29702.0,30011.0,30317.0,30703.0,30973.0,31257.0,31539.0,31768.0,32011.0,32074.0,32010.0,31911.0,31780.0,31595.0,31446.0,31257.0,31066.0,30993.0,30851.0,30749.0,30668.0,30559.0,30444.0,30261.0,30019.0,29587.0,29208.0,28817.0,28388.0,27989.0,27588.0,27200.0,26997.0,26954.0,26943.0,27050.0,27135.0,27307.0,27574.0,27871.0,28180.0,28528.0,28876.0,29209.0,29554.0,29923.0,30189.0,30447.0,30637.0,30802.0,31026.0,31187.0,31437.0,31622.0,31807.0,32065.0,32248.0,32478.0,32705.0,32909.0,33080.0,33120.0,33086.0,32966.0,32816.0
395148,18,"Tampa, FL",msa,FL,13596.0,13686.0,13759.0,13845.0,13948.0,14080.0,14252.0,14333.0,14364.0,14377.0,14315.0,14262.0,14258.0,14243.0,14239.0,14270.0,14300.0,14287.0,14294.0,14304.0,14320.0,14390.0,14386.0,14459.0,14513.0,14513.0,14554.0,14508.0,14445.0,14399.0,14368.0,14360.0,14374.0,14403.0,14422.0,14482.0,14514.0,14595.0,14689.0,14802.0,14978.0,15117.0,15156.0,15211.0,15175.0,15106.0,15069.0,14861.0,14748.0,14776.0,14984.0,15302.0,15568.0,15731.0,15848.0,15903.0,15948.0,15951.0,15878.0,15778.0,15652.0,15518.0,15354.0,15194.0,15024.0,14882.0,14719.0,14608.0,14528.0,14445.0,14396.0,14325.0,14286.0,14246.0,14128.0,14059.0,13953.0,13818.0,13762.0,13644.0,13496.0,13368.0,13267.0,13265.0,13440.0,13723.0,14092.0,14568.0,14331.0,14024.0,13606.0,13041.0,13024.0,13020.0,12986.0,12812.0,12727.0,12596.0,12436.0,12246.0,12044.0,11950.0,11985.0,12169.0,12297.0,12340.0,12302.0,12233.0,12140.0,12089.0,12067.0,12082.0,12138.0,12165.0,12163.0,12184.0,12177.0,12159.0,12116.0,12041.0,11919.0,11703.0,11475.0,11155.0,10827.0,10490.0,10136.0,9888.0,9655.0,9494.0,9337.0,9163.0,9037.0,8907.0,8804.0,8734.0,8651.0,8619.0,8599.0,8599.0,8626.0,8595.0,8702.0,8687.0,8645.0,8620.0,8469.0,8280.0,8138.0,7988.0,7823.0,7633.0,7375.0,7218.0,7138.0,7136.0,7095.0,6946.0,6680.0,6431.0,6188.0,5968.0,5819.0,5671.0,5549.0,5400.0,5334.0,5336.0,5374.0,5458.0,5462.0,5397.0,5420.0,5425.0,5439.0,5581.0,5659.0,5790.0,5919.0,5951.0,6062.0,6163.0,6275.0,6431.0,6533.0,6606.0,6665.0,6669.0,6594.0,6551.0,6491.0,6484.0,6523.0,6528.0,6551.0,6511.0,6438.0,6318.0,6188.0,5922.0,5730.0,5588.0,5394.0,5228.0,4979.0,4799.0,4706.0,4709.0,4694.0,4629.0,4520.0,4459.0,4436.0,4450.0,4474.0,4483.0,4529.0,4540.0,4601.0,4696.0,4809.0,4985.0,5183.0,5449.0,5777.0,6068.0,6338.0,6644.0,6965.0,7381.0,7872.0,8321.0,8796.0,9184.0,9499.0,9815.0,10009.0,10141.0,10220.0,10241.0,10226.0,10257.0,10349.0,10239.0,10299.0,10371.0,10441.0,10743.0,10946.0,11066.0,11150.0,11148.0,11135.0,11124.0,11048.0,10923.0,10701.0,10539.0,10475.0,10482.0,10505.0,10429.0,10287.0,10121.0,9955.0,9813.0,9646.0,9492.0,9319.0,9172.0,9012.0,8873.0,8796.0,8696.0,8653.0,8595.0,8544.0,8517.0,8505.0,8561.0,8610.0,8641.0,8706.0,8684.0,8739.0,8824.0,8859.0,8970.0,9041.0,9120.0,9253.0,9315.0,9417.0,9581.0,9753.0,10028.0,10324.0,10636.0,10958.0,11283.0,11584.0,11852.0,12094.0,12199.0,12323.0,12418.0,12440.0,12468.0,12331.0,12269.0,12327.0,12530.0,12853.0,13153.0,13373.0,13550.0,13739.0,13959.0,14219.0,14536.0,14873.0,14977.0,15097.0,15189.0,15228.0,15375.0,15560.0,15750.0,15999.0,16327.0,16611.0,17303.0,17984.0,18678.0,19413.0,19700.0,20228.0,19635.0,18943.0,18227.0,17101.0,17046.0,16979.0,16923.0,16944.0,16966.0,17023.0,16972.0,16913.0,16506.0,16149.0,15901.0,15694.0,15806.0,15882.0,15966.0,15929.0,15953.0,15931.0,15857.0,15769.0,15682.0,15703.0,15852.0,16179.0,16520.0,16817.0,17085.0,17350.0,17595.0,17841.0,18092.0,18318.0,18563.0,18852.0,19119.0,19402.0,19672.0,19916.0,20104.0,20271.0,20376.0,20398.0,20408.0,20400.0,20406.0,20420.0,20377.0,20322.0,20247.0,20137.0,20081.0,19967.0,19827.0,19676.0,19496.0,19312.0,19156.0,19056.0,18990.0,19004.0,18983.0,18972.0,18970.0,18969.0,18949.0,18896.0,18813.0,18589.0,18418.0,18242.0,18040.0,17841.0,17648.0,17526.0,17530.0,17702.0,17883.0,18023.0,18116.0,18179.0,18234.0,18299.0,18330.0,18349.0,18374.0,18379.0,18408.0,18450.0,18466.0,18474.0,18433.0,18385.0,18368.0,18316.0,18301.0,18286.0,18263.0,18276.0,18235.0,18224.0,18214.0,18188.0,18196.0,18123.0,18036.0,17953.0,17890.0
