RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31
102001,0,United States,country,,251039.0,253216.0,256478.0,258017.0,256564.0,248210.0,239989.0,230515.0,226193.0,218815.0,213489.0,208370.0,206798.0,209829.0,216006.0,222898.0,226403.0,224948.0,221574.0,219595.0,221672.0,224393.0,223815.0,223475.0,221909.0,224953.0,228540.0,236109.0,238697.0,235577.0,228791.0,225446.0,225264.0,223107.0,219503.0,215928.0,217483.0,221535.0,227580.0,230458.0,229955.0,224521.0,217887.0,213995.0,212472.0,212006.0,209689.0,211173.0,217393.0,227271.0,235940.0,240204.0,240578.0,236231.0,232309.0,231531.0,236830.0,235200.0,232103.0,229282.0,237361.0,248221.0,256870.0,262507.0,263070.0,259353.0,254660.0,251044.0,251836.0,251898.0,250811.0,250205.0,253371.0,260877.0,267230.0,270581.0,270570.0,266332.0,262739.0,259910.0,260593.0,260678.0,260154.0,261371.0,266137.0,273507.0,280257.0,282583.0,281057.0,275678.0,271387.0,269846.0,270995.0,271363.0,269299.0,268720.0,271861.0,278153.0,285416.0,288582.0,289292.0,284708.0,281849.0,280711.0,280953.0,282170.0,280499.0,282414.0,286069.0,294381.0,302770.0,306380.0,306503.0,301538.0,298882.0,298014.0,299163.0,300284.0,300667.0,304043.0,308703.0,314493.0,319068.0,319845.0,317681.0,311037.0,307441.0,305576.0,305238.0,303884.0,302074.0,304721.0,310763.0,319600.0,327421.0,329600.0,327734.0,321888.0,319423.0,319016.0,321759.0,322252.0,322824.0,325711.0,327653.0,327008.0,328791.0,339198.0,354771.0,365811.0,371722.0,374554.0,376473.0,374777.0,376638.0,384401.0,400838.0,414709.0,424615.0,426471.0,425589.0,420861.0,418485.0,419146.0,421592.0,420751.0,423297.0,434049.0,452895.0,467618.0,472152.0,463458.0,451784.0,439095.0,432705.0,426340.0,419646.0,415120.0,414701.0,424355.0,436601.0,452083.0,461941.0,466393.0,466027.0,459774.0,455750.0,450001.0,446587.0,445833.0,449693.0,460943.0,475315.0,489179.0,498517.0,498993.0,494217.0,486195.0,483357.0,482374.0,482291.0,481063.0,483032.0,489994.0,497882.0,504051.0,509308.0,509214.0,507862.0,501855.0,501350.0,500136.0,497866.0,494464.0,493902.0,502125.0,511349.0,520827.0,528836.0,530600.0
394514,4,"Dallas, TX",msa,TX,195401.0,201829.0,206099.0,208557.0,206502.0,200537.0,195779.0,188190.0,185400.0,178116.0,177952.0,177138.0,181510.0,185675.0,193511.0,196733.0,199951.0,193267.0,187800.0,180915.0,183064.0,185624.0,186846.0,187985.0,191418.0,195906.0,200978.0,208413.0,210034.0,206593.0,198232.0,197250.0,203797.0,203882.0,202847.0,195603.0,199172.0,202923.0,208477.0,210447.0,210109.0,203279.0,197773.0,192661.0,194419.0,191934.0,190912.0,194009.0,202059.0,211884.0,217355.0,220450.0,218767.0,213692.0,208028.0,205717.0,208456.0,205333.0,203713.0,204689.0,218702.0,231033.0,240386.0,241466.0,239626.0,233392.0,228695.0,225376.0,225467.0,221289.0,222872.0,225072.0,235591.0,242561.0,248476.0,251253.0,249234.0,245161.0,240326.0,239001.0,243891.0,243686.0,246109.0,246881.0,255379.0,263459.0,270362.0,271786.0,269480.0,261757.0,259373.0,264386.0,268031.0,264505.0,256238.0,257464.0,265948.0,277068.0,284371.0,285598.0,283216.0,278623.0,278422.0,278655.0,279602.0,277977.0,278886.0,284184.0,293033.0,302440.0,308123.0,309500.0,306767.0,298392.0,294374.0,292058.0,296392.0,294565.0,294429.0,300565.0,310451.0,320601.0,324423.0,326276.0,321223.0,312059.0,303875.0,301823.0,302744.0,299714.0,297696.0,300618.0,313223.0,324580.0,334402.0,334988.0,331499.0,321800.0,319798.0,317366.0,321799.0,319217.0,320808.0,322038.0,328765.0,330268.0,335290.0,346049.0,358804.0,362529.0,362969.0,364049.0,366679.0,364345.0,371429.0,384311.0,403931.0,418644.0,430598.0,436254.0,433749.0,427907.0,423185.0,422342.0,425164.0,427196.0,434684.0,446454.0,473338.0,499231.0,516713.0,512471.0,497557.0,479704.0,469579.0,463786.0,454727.0,443541.0,440849.0,446677.0,462844.0,478275.0,495594.0,502506.0,503413.0,492207.0,485213.0,477980.0,478817.0,475211.0,475527.0,484282.0,498350.0,514855.0,518708.0,520083.0,506818.0,495243.0,488517.0,490953.0,498381.0,492394.0,487462.0,491442.0,505198.0,518944.0,525585.0,525860.0,518576.0,502096.0,493245.0,487597.0,489331.0,484774.0,483463.0,491987.0,506173.0,523514.0,529113.0,526602.0
394692,5,"Houston, TX",msa,TX,199049.0,204102.0,211938.0,217127.0,216036.0,209695.0,199761.0,186395.0,176633.0,172012.0,173945.0,177808.0,183966.0,193594.0,202989.0,211531.0,213244.0,207658.0,198545.0,191489.0,196357.0,197411.0,202758.0,202086.0,206677.0,204828.0,207028.0,211160.0,215146.0,215533.0,212114.0,213844.0,213017.0,209230.0,206168.0,203223.0,206214.0,208184.0,214572.0,218894.0,217610.0,211333.0,205375.0,202277.0,204160.0,201432.0,198985.0,202252.0,209446.0,220506.0,223830.0,229197.0,227047.0,219188.0,212692.0,212148.0,218468.0,213769.0,211090.0,210438.0,226355.0,237670.0,248167.0,251679.0,253522.0,247365.0,239622.0,233475.0,236565.0,237529.0,238521.0,239504.0,249167.0,258882.0,265609.0,266555.0,264877.0,258699.0,252088.0,249244.0,250005.0,251917.0,248622.0,251462.0,255807.0,265570.0,272404.0,275496.0,274589.0,263862.0,259733.0,250928.0,253457.0,249226.0,249529.0,247520.0,252345.0,262889.0,272728.0,276495.0,275439.0,268180.0,263922.0,260299.0,263621.0,262460.0,262824.0,263093.0,269242.0,279323.0,286779.0,290094.0,286330.0,282821.0,278173.0,274555.0,272118.0,268553.0,267955.0,269085.0,279157.0,288502.0,294673.0,296757.0,294266.0,286398.0,280186.0,279421.0,284792.0,281609.0,278889.0,278345.0,288633.0,300646.0,307258.0,306895.0,302618.0,295005.0,290610.0,284558.0,289916.0,288777.0,291238.0,290690.0,296945.0,296638.0,300159.0,309345.0,321656.0,324266.0,322881.0,325495.0,331564.0,329442.0,333183.0,341074.0,360331.0,372257.0,380961.0,382012.0,378008.0,370120.0,367295.0,370987.0,377678.0,377818.0,380748.0,385901.0,401963.0,416718.0,426270.0,425565.0,414204.0,406521.0,394348.0,391507.0,388937.0,384700.0,381499.0,383719.0,400111.0,413931.0,421116.0,421552.0,417842.0,411624.0,406995.0,404907.0,400543.0,395525.0,397092.0,403242.0,421405.0,435535.0,446313.0,446990.0,437553.0,432967.0,429240.0,431621.0,433776.0,426314.0,424361.0,426594.0,438700.0,449666.0,458812.0,456460.0,449800.0,435881.0,432506.0,432331.0,433419.0,430570.0,426655.0,427457.0,433368.0,447944.0,457386.0,461604.0
395148,18,"Tampa, FL",msa,FL,211067.0,212905.0,211981.0,211823.0,204633.0,198106.0,187066.0,177209.0,173742.0,169862.0,166556.0,162147.0,162054.0,166016.0,167657.0,169255.0,168827.0,166697.0,162071.0,158845.0,157030.0,157628.0,156460.0,157196.0,159477.0,163185.0,164275.0,163266.0,161738.0,159310.0,157089.0,155116.0,153051.0,145207.0,139861.0,136732.0,142779.0,145683.0,150197.0,150188.0,152663.0,151162.0,149256.0,143396.0,142968.0,142275.0,143709.0,143375.0,149518.0,156406.0,161069.0,162842.0,162352.0,160460.0,156400.0,155895.0,159119.0,159124.0,158189.0,157305.0,162555.0,168708.0,175221.0,180466.0,182751.0,178991.0,173337.0,168907.0,170152.0,169339.0,166608.0,165349.0,168550.0,176103.0,180176.0,184265.0,185806.0,184098.0,183782.0,180218.0,181683.0,176143.0,174568.0,174830.0,182612.0,189449.0,195181.0,195674.0,194692.0,192897.0,191572.0,191178.0,191352.0,192433.0,194563.0,196206.0,202980.0,207144.0,215204.0,218158.0,220955.0,216114.0,212377.0,212316.0,216079.0,217324.0,216274.0,216581.0,219444.0,228569.0,235698.0,242036.0,240363.0,237012.0,234266.0,233283.0,234437.0,233484.0,237067.0,239244.0,243681.0,245201.0,250706.0,252571.0,251486.0,247195.0,244719.0,245622.0,246362.0,248231.0,250475.0,251004.0,253575.0,257347.0,266294.0,272019.0,273638.0,267797.0,262512.0,259555.0,261978.0,264296.0,265997.0,267056.0,271385.0,275455.0,282816.0,290271.0,299266.0,302662.0,306018.0,306555.0,309538.0,309863.0,312225.0,317588.0,327189.0,340696.0,350470.0,355121.0,357613.0,357075.0,359510.0,363178.0,375607.0,384194.0,391107.0,396574.0,408617.0,424339.0,435663.0,439834.0,431992.0,420742.0,414837.0,413253.0,417179.0,417062.0,422769.0,424852.0,432483.0,438812.0,448127.0,448595.0,450500.0,444548.0,442688.0,444452.0,450693.0,451636.0,449890.0,452310.0,464235.0,468718.0,471259.0,467739.0,463402.0,454281.0,448980.0,446011.0,449856.0,444774.0,448210.0,442274.0,446373.0,447125.0,450213.0,450690.0,448901.0,443169.0,440921.0,433185.0,440063.0,444900.0,453099.0,457095.0,463282.0,470360.0,478303.0,474604.0
394530,19,"Denver, CO",msa,CO,245957.0,243626.0,246345.0,248379.0,247264.0,240052.0,234397.0,224912.0,221185.0,210958.0,210642.0,212105.0,220485.0,229087.0,237179.0,244348.0,246936.0,242801.0,238602.0,234209.0,237355.0,239287.0,242303.0,240945.0,243524.0,245622.0,254544.0,262390.0,268100.0,266459.0,262874.0,259087.0,256254.0,250081.0,245242.0,240478.0,242758.0,247575.0,253781.0,258390.0,257514.0,252934.0,248502.0,248127.0,250651.0,253090.0,250865.0,252111.0,257792.0,270830.0,282581.0,288986.0,289056.0,285340.0,280601.0,279824.0,279277.0,276748.0,274860.0,278373.0,287962.0,298339.0,306499.0,312332.0,310874.0,304524.0,297157.0,296435.0,296009.0,297489.0,294042.0,295382.0,299731.0,312516.0,321494.0,323650.0,319750.0,313012.0,310842.0,311941.0,319060.0,321116.0,325411.0,328664.0,337854.0,346085.0,353361.0,354421.0,350617.0,344722.0,345083.0,346404.0,350865.0,353719.0,354396.0,359838.0,365795.0,378055.0,386902.0,393053.0,392837.0,386454.0,383466.0,383071.0,385119.0,383964.0,385795.0,392785.0,406315.0,418423.0,429136.0,430370.0,427087.0,417678.0,418212.0,419663.0,425839.0,428390.0,432183.0,439617.0,449793.0,463060.0,470822.0,467524.0,461278.0,449284.0,446440.0,442923.0,442756.0,436927.0,437084.0,443361.0,457314.0,469389.0,477793.0,478145.0,471835.0,463589.0,459664.0,459978.0,457439.0,454639.0,456207.0,472801.0,482085.0,484312.0,482667.0,496498.0,511491.0,519952.0,526758.0,531575.0,533393.0,528292.0,530519.0,548820.0,575382.0,598150.0,614994.0,617491.0,617826.0,612557.0,605804.0,608663.0,611264.0,613855.0,620338.0,644037.0,682809.0,705046.0,709638.0,699168.0,683245.0,667138.0,654141.0,647921.0,635819.0,623056.0,626977.0,643367.0,664838.0,677451.0,686057.0,686070.0,682792.0,672277.0,667524.0,655423.0,641633.0,627860.0,632958.0,654262.0,681329.0,693234.0,696809.0,693106.0,691703.0,677291.0,674976.0,673130.0,671092.0,662011.0,664720.0,675106.0,695139.0,701561.0,716995.0,707872.0,702067.0,683415.0,689334.0,685031.0,682543.0,668869.0,664554.0,679183.0,691136.0,710089.0,719439.0,725723.0
395055,24,"San Antonio, TX",msa,TX,181328.0,184139.0,190487.0,189492.0,191502.0,185074.0,184733.0,186252.0,185646.0,185598.0,180357.0,181967.0,181236.0,182619.0,183777.0,185853.0,184652.0,182029.0,178544.0,172927.0,179311.0,180066.0,183353.0,176140.0,174888.0,174584.0,179451.0,188958.0,199417.0,198334.0,192522.0,197255.0,197610.0,194777.0,180575.0,179063.0,178524.0,182182.0,186284.0,192294.0,191627.0,189559.0,185321.0,180271.0,181889.0,180791.0,182244.0,177468.0,182574.0,187803.0,195706.0,195609.0,196327.0,190304.0,189988.0,188222.0,190076.0,187496.0,188812.0,189392.0,196469.0,203534.0,210846.0,212009.0,209077.0,204957.0,200553.0,199786.0,201173.0,201022.0,197953.0,195395.0,197901.0,205447.0,213408.0,219765.0,218983.0,214874.0,206938.0,208673.0,208224.0,211048.0,208760.0,212094.0,215867.0,223457.0,228731.0,232601.0,229559.0,226572.0,224051.0,218491.0,218654.0,217815.0,222360.0,221039.0,224667.0,228818.0,233862.0,236327.0,236472.0,235525.0,233455.0,231607.0,229250.0,228913.0,227855.0,230573.0,235355.0,242039.0,246776.0,247606.0,245519.0,240133.0,235671.0,236881.0,241364.0,244495.0,240898.0,240484.0,242759.0,251594.0,256733.0,259028.0,258574.0,254921.0,252405.0,248366.0,248608.0,245661.0,245276.0,247920.0,254483.0,261023.0,267980.0,271306.0,272424.0,267819.0,266921.0,262908.0,261527.0,256757.0,258067.0,260711.0,267012.0,271750.0,277204.0,285787.0,293331.0,299782.0,301925.0,305332.0,306097.0,304627.0,303040.0,307109.0,315969.0,328809.0,337866.0,347429.0,348409.0,347596.0,347125.0,350830.0,357176.0,356610.0,355396.0,355516.0,368657.0,383745.0,393070.0,391949.0,390260.0,388266.0,382999.0,370748.0,366926.0,367462.0,371991.0,365375.0,361741.0,367946.0,378609.0,388532.0,383898.0,384081.0,378151.0,375540.0,366173.0,363426.0,362574.0,368535.0,375631.0,385042.0,389976.0,391605.0,390464.0,385326.0,382067.0,379295.0,379790.0,375864.0,375786.0,383806.0,388677.0,395385.0,400256.0,403763.0,402606.0,389296.0,385568.0,377579.0,380235.0,378006.0,375431.0,375873.0,377869.0,390905.0,399135.0,408745.0
394355,29,"Austin, TX",msa,TX,239069.0,246350.0,250462.0,253350.0,249839.0,244901.0,240713.0,233735.0,235925.0,231879.0,236467.0,229151.0,233124.0,236343.0,244038.0,246185.0,242293.0,239739.0,240340.0,238900.0,244245.0,243462.0,242827.0,239530.0,236420.0,239567.0,249348.0,266853.0,275849.0,267653.0,258730.0,253084.0,256338.0,253089.0,251299.0,248465.0,253838.0,260676.0,266282.0,266393.0,262478.0,257899.0,250819.0,245857.0,246654.0,239526.0,241806.0,242699.0,258486.0,270204.0,277953.0,281742.0,279021.0,272235.0,271017.0,267230.0,285973.0,281296.0,278148.0,268693.0,284626.0,301056.0,305340.0,301219.0,295907.0,288918.0,284602.0,287714.0,293018.0,288741.0,286571.0,289811.0,301591.0,311156.0,317167.0,319413.0,319296.0,313079.0,312860.0,312815.0,313160.0,318058.0,313521.0,319354.0,320556.0,336333.0,339983.0,342223.0,335503.0,331627.0,328191.0,329173.0,337094.0,338946.0,336068.0,336585.0,342035.0,351878.0,358967.0,357868.0,357597.0,347743.0,350193.0,351808.0,356805.0,356066.0,354827.0,360497.0,366136.0,378813.0,385591.0,386388.0,379050.0,368895.0,369486.0,367935.0,370449.0,367433.0,370484.0,378790.0,390457.0,399494.0,403939.0,403887.0,401361.0,393674.0,388481.0,385593.0,386366.0,384419.0,379241.0,382373.0,394466.0,414008.0,424824.0,423788.0,415877.0,407723.0,405190.0,404082.0,412893.0,406174.0,411817.0,411196.0,425920.0,427425.0,431573.0,444361.0,463342.0,473683.0,481020.0,481291.0,495793.0,493270.0,509356.0,535970.0,578333.0,606422.0,615306.0,618487.0,610552.0,592224.0,578397.0,580954.0,599254.0,601292.0,613072.0,631928.0,670256.0,697850.0,702570.0,693106.0,671694.0,653655.0,640529.0,631242.0,610213.0,595699.0,581772.0,587354.0,600424.0,615841.0,625875.0,626787.0,617657.0,610623.0,595902.0,586662.0,583044.0,574971.0,578041.0,579966.0,603595.0,620362.0,628923.0,618322.0,611189.0,606593.0,604707.0,599697.0,596384.0,596161.0,595646.0,601726.0,612568.0,623179.0,629599.0,624271.0,619037.0,604136.0,609254.0,612534.0,617423.0,601988.0,587509.0,592908.0,605217.0,624693.0,638124.0,639196.0
394561,69,"El Paso, TX",msa,TX,161737.0,160030.0,165954.0,167193.0,168384.0,163265.0,160998.0,158343.0,157328.0,159922.0,160060.0,161003.0,158652.0,156560.0,157300.0,157032.0,156816.0,152377.0,150182.0,149982.0,152753.0,156093.0,153417.0,149588.0,145819.0,148685.0,151837.0,154710.0,157921.0,160751.0,158742.0,156639.0,152473.0,149610.0,150107.0,151723.0,154257.0,151323.0,148477.0,149909.0,155505.0,154198.0,153470.0,151242.0,153016.0,149518.0,149181.0,145708.0,145651.0,142887.0,143983.0,145836.0,150059.0,152754.0,157270.0,154171.0,153698.0,147321.0,144589.0,147440.0,150816.0,151867.0,152048.0,162253.0,168786.0,166784.0,161238.0,168412.0,169564.0,162039.0,144447.0,138304.0,139455.0,153001.0,159713.0,164239.0,156117.0,159828.0,162631.0,169856.0,178720.0,170045.0,161807.0,145448.0,145770.0,147478.0,152833.0,160792.0,161098.0,158171.0,151745.0,153242.0,154959.0,154012.0,154193.0,147351.0,147476.0,147258.0,152727.0,157566.0,157099.0,158240.0,160831.0,163466.0,161352.0,157109.0,153940.0,159598.0,158653.0,159123.0,156309.0,160498.0,166212.0,165911.0,161497.0,157953.0,155071.0,158887.0,156361.0,159111.0,161489.0,165907.0,171209.0,173922.0,176027.0,174480.0,171371.0,169275.0,167716.0,164179.0,163155.0,163105.0,165192.0,167817.0,169881.0,176033.0,175970.0,179394.0,173837.0,173556.0,170803.0,177629.0,177858.0,177985.0,174163.0,179704.0,185930.0,195566.0,197892.0,198549.0,198267.0,197555.0,200147.0,197921.0,200962.0,202801.0,210295.0,214143.0,217600.0,219683.0,223148.0,221680.0,220879.0,221012.0,227723.0,228278.0,233540.0,237548.0,245300.0,251236.0,255713.0,258048.0,254922.0,252024.0,246983.0,247067.0,243892.0,240389.0,236039.0,238382.0,243161.0,248802.0,257721.0,266562.0,268830.0,263669.0,263316.0,266230.0,265728.0,260500.0,265266.0,264197.0,266283.0,266642.0,273234.0,280608.0,276210.0,275761.0,273776.0,277067.0,278203.0,286632.0,285214.0,284155.0,273218.0,276752.0,279852.0,283327.0,288364.0,286999.0,291876.0,286024.0,286448.0,286092.0,283669.0,282058.0,279864.0,282002.0,288070.0,290588.0
394484,80,"Colorado Springs, CO",msa,CO,219538.0,224541.0,229419.0,234071.0,231944.0,225716.0,218037.0,207905.0,203990.0,192313.0,192519.0,190403.0,196694.0,201150.0,208849.0,212874.0,213310.0,204789.0,201334.0,198715.0,204288.0,205752.0,206467.0,201734.0,202052.0,206935.0,214573.0,221039.0,226122.0,225673.0,221186.0,213254.0,209149.0,204274.0,206317.0,203430.0,204377.0,199994.0,203128.0,206463.0,210492.0,207682.0,206627.0,203983.0,202033.0,197180.0,194427.0,200767.0,206776.0,215371.0,221218.0,229599.0,227723.0,219542.0,212317.0,212277.0,216201.0,211546.0,210195.0,209999.0,216882.0,224178.0,231078.0,236337.0,233216.0,230960.0,225915.0,223570.0,220016.0,221591.0,218685.0,218637.0,217251.0,224450.0,235478.0,243454.0,243992.0,236293.0,232017.0,227341.0,228349.0,231691.0,233895.0,234756.0,236796.0,246922.0,252787.0,253513.0,251436.0,248229.0,243771.0,240627.0,238751.0,239250.0,245225.0,248861.0,253612.0,257152.0,265991.0,270645.0,270108.0,267331.0,267551.0,268126.0,269729.0,274881.0,274191.0,275385.0,276792.0,285459.0,294622.0,298967.0,298158.0,295604.0,295629.0,293188.0,291545.0,290552.0,295841.0,301091.0,307991.0,315117.0,322327.0,324494.0,324425.0,322238.0,318175.0,312744.0,309476.0,308795.0,312492.0,317120.0,325861.0,333883.0,340132.0,342099.0,342461.0,341236.0,340372.0,338856.0,339554.0,338609.0,342840.0,349750.0,357996.0,364364.0,368777.0,379334.0,390546.0,396769.0,396141.0,395897.0,395744.0,399519.0,402871.0,417483.0,430733.0,446617.0,458271.0,465464.0,466271.0,463059.0,464702.0,465005.0,466422.0,464941.0,469915.0,477886.0,493024.0,507648.0,514337.0,516905.0,505672.0,495066.0,490143.0,485167.0,477101.0,467143.0,472062.0,483708.0,490427.0,495488.0,508056.0,514935.0,518554.0,510244.0,510148.0,499827.0,489624.0,483108.0,479978.0,482284.0,490993.0,509873.0,525508.0,532858.0,529895.0,521316.0,511286.0,514575.0,516647.0,515842.0,510357.0,512549.0,522160.0,527934.0,538222.0,543227.0,540029.0,535966.0,517239.0,517299.0,506563.0,505430.0,497184.0,499790.0,512999.0,528339.0,543602.0,543878.0
